763,Tyrosine aminotransferase,TAT,36713,X52520,P17735,ATTY_HUMAN,"",TAT,TAT,HGNC:11573,11776,human,Homo sapiens,DB00114; DB00120; DB00135; DB00142
766,Beta-2 adrenergic receptor,ADRB2,29371,Y00106,P07550,ADRB2_HUMAN,,ADRB2,ADRB2,HGNC:286,00187,human,Homo sapiens,DB00195; DB00264; DB00368; DB00373; DB00449; DB00489; DB00521; DB00571; DB00598; DB00612; DB00668; DB00816; DB00841; DB00852; DB00866; DB00867; DB00871; DB00901; DB00925; DB00938; DB00960; DB00983; DB01001; DB01064; DB01102; DB01136; DB01151; DB01193; DB01203; DB01210; DB01214; DB01274; DB01288; DB01291; DB01295; DB01359; DB01363; DB01366; DB01407; DB01408; DB01580; DB04861; DB05039; DB06216; DB06262; DB07543; DB08807; DB08808
768,FK506-binding protein 1A,FKBP1A,182628,M34539,P62942,FKB1A_HUMAN,1J4I,FKBP1A,FKBP1A,HGNC:3711,01741,human,Homo sapiens,DB00337; DB00864; DB00877; DB01712; DB01723; DB01951; DB02311; DB02888; DB03338; DB03621; DB04012; DB04094; DB08231; DB08520; DB08597
770,Retinoic acid-induced protein 3,GPRC5A,4063890,AF095448,Q8NFJ5,RAI3_HUMAN,,GPRC5A,GPRC5A,HGNC:9836,16037,human,Homo sapiens,DB00755
771,"Pyruvate carboxylase, mitochondrial",PC,458236,U04641,P11498,PYC_HUMAN,,PC,PC,HGNC:8636,02032,human,Homo sapiens,DB00119; DB00121; DB07497
772,Potassium voltage-gated channel subfamily H member 7,KCNH7,4104136,AF032897,Q9NS40,KCNH7_HUMAN,,KCNH7,KCNH7,HGNC:18863,16295,human,Homo sapiens,DB00308; DB00457; DB00590; DB01110; DB01162
773,"Folylpolyglutamate synthase, mitochondrial",FPGS,292029,M98045,Q05932,FOLC_HUMAN,"",FPGS,FPGS,HGNC:3824,00642,human,Homo sapiens,DB00142; DB00293
774,"Cysteinyl-tRNA synthetase, cytoplasmic",CARS,927229,L06845,P49589,SYCC_HUMAN,,CARS,CARS,HGNC:1493,00464,human,Homo sapiens,DB00151
775,Acetyl-CoA carboxylase 2,ACACB,2138330,U89344,O00763,ACACB_HUMAN,,ACACB,ACACB,HGNC:85,07044,human,Homo sapiens,DB00121; DB00173; DB02859; DB03781; DB07870
776,Bile salt export pump,ABCB11,3873243,AF091582,O95342,ABCBB_HUMAN,,ABCB11,ABCB11,HGNC:42,04436,human,Homo sapiens,DB00171; DB01016
777,Tumor necrosis factor,TNF,339741,M16441,P01375,TNFA_HUMAN,1A8M,TNF,TNF,HGNC:11892,01855,human,Homo sapiens,DB00005; DB00051; DB00065; DB00608; DB01041; DB01296; DB01407; DB01411; DB01427
778,Cysteinyl leukotriene receptor 1,CYSLTR1,5353887,AF119711,Q9Y271,CLTR1_HUMAN,,CYSLTR1,CYSLTR1,HGNC:17451,02188,human,Homo sapiens,DB00471; DB00549; DB00587; DB00716; DB01411
779,"High-affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",PDE7A,5566609,L12052,Q13946,PDE7A_HUMAN,"",PDE7A,PDE7A,HGNC:8791,01386,human,Homo sapiens,DB00651; DB00920; DB07954; DB08602
780,Retinoic acid receptor RXR-gamma,RXRG,1053069,U38480,P48443,RXRG_HUMAN,"",RXRG,RXRG,HGNC:10479,01579,human,Homo sapiens,DB00210; DB00307; DB00459; DB00523; DB00755; DB00926
781,ATP-sensitive inward rectifier potassium channel 11,KCNJ11,1088445,D50582,Q14654,IRK11_HUMAN,,KCNJ11,KCNJ11,HGNC:6257,09022,human,Homo sapiens,DB00222; DB00308; DB00661; DB00922; DB01016; DB01119; DB01154
782,ADP/ATP translocase 2,SLC25A5,178661,M57424,P05141,ADT2_HUMAN,1OKC,SLC25A5,SLC25A5,HGNC:10991,02147,human,Homo sapiens,DB00720
784,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,31332,X14356,P12314,FCGR1_HUMAN,"",FCGR1A,FCGR1A,HGNC:3613,00904,human,Homo sapiens,DB00002; DB00005; DB00028; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112; DB00707; DB00992
785,Interferon-gamma receptor alpha chain,IFNGR1,306915,J03143,P15260,INGR1_HUMAN,1FG9,IFNGR1,IFNGR1,HGNC:5439,00127,human,Homo sapiens,DB00033
786,Envelope glycoprotein GP340,BLLF1,291520,L07922,P68344,VGP3_EBVP3,,,,,,viral,Lymphocryptovirus Epstein-Barr virus,DB00632
787,Vitamin K epoxide reductase complex subunit 1,VKORC1,40217983,AY423044,Q9BQB6,VKOR1_HUMAN,,VKORC1,VKORC1,HGNC:23663,10540,human,Homo sapiens,DB00170; DB00266; DB00498; DB00682; DB00946; DB01418
788,Creatine kinase M-type,CKM,180576,M14780,P06732,KCRM_HUMAN,1I0E,CKM,CKM,HGNC:1994,00426,human,Homo sapiens,DB00148; DB02490; DB03431; DB04027
789,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,"",ADRA1D,ADRA1D,HGNC:280,00079,human,Homo sapiens,DB00298; DB00321; DB00346; DB00368; DB00388; DB00420; DB00457; DB00458; DB00540; DB00590; DB00622; DB00668; DB00696; DB00706; DB00777; DB01142; DB01162; DB01186; DB01200; DB01224; DB01403; DB06144; DB06262; DB06694
790,DNA polymerase subunit alpha B,POLA2,439601,L24559,Q14181,DPOA2_HUMAN,,POLA2,POLA2,HGNC:30073,10160,human,Homo sapiens,DB00851
791,Urokinase plasminogen activator surface receptor,PLAUR,37605,X51675,Q03405,UPAR_HUMAN,"",PLAUR,PLAUR,HGNC:9053,01421,human,Homo sapiens,DB00009; DB00013; DB00015; DB00029; DB00031
792,"Aldehyde dehydrogenase, dimeric NADP-preferring",ALDH3A1,178402,M74542,P30838,AL3A1_HUMAN,,ALDH3A1,ALDH3A1,HGNC:405,00004,human,Homo sapiens,DB00157; DB01907
793,T-cell surface antigen CD2,CD2,180081,M19806,P06729,CD2_HUMAN,1HNF,CD2,CD2,HGNC:1639,01750,human,Homo sapiens,DB00092; DB02944
794,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",GAPDHS,3046742,AJ005371,O14556,G3PT_HUMAN,,GAPDHS,GAPDHS,HGNC:24864,13566,human,Homo sapiens,DB00157; DB01907; DB02205; DB03331; DB04477
795,"Branched-chain-amino-acid aminotransferase, mitochondrial",BCAT2,2342862,U68418,O15382,BCAT2_HUMAN,1KTA,BCAT2,BCAT2,HGNC:977,00217,human,Homo sapiens,DB00114; DB00142; DB00149; DB00167; DB02142; DB02635; DB04074
796,Inosine-5'-monophosphate dehydrogenase 2,IMPDH2,307066,J04208,P12268,IMDH2_HUMAN,1NFB,IMPDH2,IMPDH2,HGNC:6053,00895,human,Homo sapiens,DB00157; DB00688; DB01024; DB01693; DB01907; DB03070; DB03948; DB04566
797,Sodium-dependent proline transporter,SLC6A7,8176779,S80071,Q99884,SC6A7_HUMAN,,SLC6A7,SLC6A7,HGNC:11054,09371,human,Homo sapiens,DB00172
798,Osteocalcin,BGLAP,36093,X53698,P02818,OSTCN_HUMAN,"",BGLAP,BGLAP,HGNC:1043,00205,human,Homo sapiens,DB00170; DB01022; DB03847; DB05260
799,"Aspartyl-tRNA synthetase, cytoplasmic",DARS,179102,J05032,P14868,SYDC_HUMAN,"",DARS,DARS,HGNC:2678,04361,human,Homo sapiens,DB00128
800,Retinol dehydrogenase 12,RDH12,16549449,AK054835,Q96NR8,RDH12_HUMAN,,RDH12,RDH12,HGNC:19977,10585,human,Homo sapiens,DB00162
801,Kynurenine/alpha-aminoadipate aminotransferase mitochondrial,AADAT,6165634,AF097994,Q8N5Z0,AADAT_HUMAN,,AADAT,AADAT,HGNC:17929,12392,human,Homo sapiens,DB00114; DB00142
802,Pyrroline-5-carboxylate reductase 2,PYCR2,33150582,AF087859,Q96C36,P5CR2_HUMAN,,PYCR2,PYCR2,HGNC:30262,17939,human,Homo sapiens,DB00157; DB00172
803,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",NDUFS2,3540239,AF013160,O75306,NDUS2_HUMAN,,NDUFS2,NDUFS2,HGNC:7708,04285,human,Homo sapiens,DB00157
805,"Cytochrome P450 11B1, mitochondrial",CYP11B1,181333,M32879,P15538,C11B1_HUMAN,"",CYP11B1,CYP11B1,HGNC:2591,01943,human,Homo sapiens,DB00648; DB01011
806,Sodium/potassium-transporting ATPase alpha-1 chain,ATP1A1,219942,D00099,P05023,AT1A1_HUMAN,1MO8,ATP1A1,ATP1A1,HGNC:799,01662,human,Homo sapiens,DB00390; DB00511; DB00774; DB00903; DB01021; DB01078; DB01092; DB01119; DB01158; DB01244; DB01345; DB01370; DB01378; DB01396; DB01430
807,D-alanine--D-alanine ligase A,ddlA,145722,M58467,P0A6J8,DDLA_ECOLI,"",,,,,bacterial,Escherichia coli,DB00260
809,Methionine synthase,MTR,1923221,U71285,Q99707,METH_HUMAN,"",MTR,MTR,HGNC:7468,01136,human,Homo sapiens,DB00115; DB00116; DB00134; DB00200
810,Heme oxygenase 1,HMOX1,35173,X06985,P09601,HMOX1_HUMAN,1T5P,HMOX1,HMOX1,HGNC:5013,00782,human,Homo sapiens,DB00157; DB01942; DB02073; DB02468; DB03014; DB03906; DB04803; DB06914; DB07342
811,Translocator protein,TSPO,306883,M36035,P30536,TSPOA_HUMAN,"",TSPO,TSPO,HGNC:1158,15913,human,Homo sapiens,DB00186; DB00231; DB00402; DB00404; DB00628; DB00829; DB00897; DB00962; DB01068; DB01178; DB01198; DB01544; DB01587
812,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD,307137,J03490,P09622,DLDH_HUMAN,"",DLD,DLD,HGNC:2898,02006,human,Homo sapiens,DB00157; DB01907; DB03147
813,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,1458110,U62431,Q15822,ACHA2_HUMAN,,CHRNA2,CHRNA2,HGNC:1956,00332,human,Homo sapiens,DB00184; DB00411; DB00416; DB00483; DB00514; DB00565; DB00657; DB00674; DB00721; DB00728; DB00732; DB00810; DB01135; DB01199; DB01226; DB01245; DB01336; DB01337; DB01338; DB01339
814,Ryanodine receptor 1,RYR1,337722,J05200,P21817,RYR1_HUMAN,"",RYR1,RYR1,HGNC:10483,01618,human,Homo sapiens,DB00201; DB01219; DB04786
815,"Histidyl-tRNA synthetase, cytoplasmic",HARS,32460,Z11518,P12081,SYHC_HUMAN,,HARS,HARS,HGNC:4816,00827,human,Homo sapiens,DB00117
816,Biliverdin reductase A,BLVRA,1246749,X93086,P53004,BIEA_HUMAN,,BLVRA,BLVRA,HGNC:1062,11229,human,Homo sapiens,DB00157; DB01907
817,DNA topoisomerase 2-alpha,TOP2A,292830,J04088,P11388,TOP2A_HUMAN,"",TOP2A,TOP2A,HGNC:11989,00536,human,Homo sapiens,DB00218; DB00276; DB00380; DB00385; DB00444; DB00445; DB00467; DB00487; DB00537; DB00685; DB00694; DB00773; DB00978; DB00997; DB01059; DB01137; DB01165; DB01177; DB01179; DB01204; DB01208; DB01645; DB04576; DB04967
818,50S ribosomal protein L10,rplJ,24054563,AE005674,P0A7J6,RL10_SHIFL,"",,,,,bacterial,Shigella flexneri,DB00778; DB01190; DB01211; DB01369; DB01627
819,Penicillin-binding protein 4,dacB,41216,X59460,P24228,DACB_ECOLI,"",,,,,bacterial,Escherichia coli,DB00303; DB00417; DB00760; DB01328; DB01329; DB01331; DB04570
820,Glycine receptor subunit alpha-2,GLRA2,31849,X52008,P23416,GLRA2_HUMAN,,GLRA2,GLRA2,HGNC:4327,02379,human,Homo sapiens,DB00145; DB00431; DB00466; DB00898
821,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",ACSS1,56203090,AL035661,Q9NUB1,ACS2L_HUMAN,"",ACSS1,ACSS1,HGNC:16091,12413,human,Homo sapiens,DB00131; DB00171
822,Aldose reductase,AKR1B1,178487,J04795,P15121,ALDR_HUMAN,1T40,AKR1B1,AKR1B1,HGNC:381,00071,human,Homo sapiens,DB00157; DB00605; DB01689; DB02007; DB02020; DB02021; DB02101; DB02132; DB02383; DB02518; DB02712; DB02834; DB02994; DB03461; DB04272; DB07028; DB07030; DB07063; DB07093; DB07139; DB07187; DB07450; DB07498; DB07999; DB08000; DB08084; DB08098; DB08449; DB08772
823,Fibroblast growth factor receptor 2,FGFR2,31374,X52832,P21802,FGFR2_HUMAN,1GJO,FGFR2,FGFR2,HGNC:3689,01492,human,Homo sapiens,DB00039; DB01041; DB02058; DB02491
824,Sodium-dependent serotonin transporter,SLC6A4,36433,X70697,P31645,SC6A4_HUMAN,,SLC6A4,SLC6A4,HGNC:11050,01640,human,Homo sapiens,DB00176; DB00191; DB00193; DB00215; DB00285; DB00289; DB00321; DB00344; DB00422; DB00458; DB00472; DB00476; DB00514; DB00540; DB00543; DB00574; DB00579; DB00656; DB00661; DB00715; DB00726; DB00805; DB00852; DB00907; DB01104; DB01105; DB01114; DB01142; DB01149; DB01151; DB01175; DB01191; DB01242; DB01363; DB01442; DB01454; DB01472; DB01577; DB04832; DB04836; DB04896; DB06148; DB06700; DB06701
825,Arsenical pump-driving ATPase,ASNA1,2905657,AF047469,O43681,ASNA_HUMAN,,ASNA1,ASNA1,HGNC:752,03555,human,Homo sapiens,DB00171
826,Oxytocin-neurophysin 1,OXT,189411,M25650,P01178,NEU1_HUMAN,"",OXT,OXT,HGNC:8528,08880,human,Homo sapiens,DB00107
827,Sodium/hydrogen exchanger 1,SLC9A1,178753,M81768,P19634,SL9A1_HUMAN,1Y4E,SLC9A1,SLC9A1,HGNC:11071,00123,human,Homo sapiens,DB00594; DB02624
828,Phenylalanine-4-hydroxylase,PAH,189937,K03020,P00439,PH4H_HUMAN,2PHM,PAH,PAH,HGNC:8582,08943,human,Homo sapiens,DB00120; DB00360; DB00368; DB00668; DB02562; DB02692; DB03673; DB04400; DB04419; DB06262
829,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,NDUFA12,9651637,AF217092,Q9UI09,NDUAC_HUMAN,,NDUFA12,NDUFA12,HGNC:23987,16781,human,Homo sapiens,DB00157
830,"Glutamate dehydrogenase 2, mitochondrial",GLUD2,31815,X66310,P49448,DHE4_HUMAN,1L1F,GLUD2,GLUD2,HGNC:4336,02143,human,Homo sapiens,DB00142; DB00157; DB01907
831,D(2) dopamine receptor,DRD2,181432,M30625,P14416,DRD2_HUMAN,"",DRD2,DRD2,HGNC:3023,00539,human,Homo sapiens,DB00246; DB00248; DB00268; DB00334; DB00363; DB00372; DB00391; DB00408; DB00409; DB00413; DB00420; DB00433; DB00450; DB00477; DB00490; DB00502; DB00508; DB00543; DB00568; DB00589; DB00623; DB00679; DB00696; DB00714; DB00726; DB00734; DB00777; DB00805; DB00831; DB00850; DB00875; DB00915; DB00933; DB00988; DB01038; DB01063; DB01069; DB01100; DB01142; DB01184; DB01186; DB01200; DB01221; DB01224; DB01233; DB01235; DB01238; DB01239; DB01267; DB01392; DB01403; DB01425; DB01549; DB01614; DB01618; DB01621; DB01622; DB01623; DB01624; DB04599; DB04842; DB05271; DB06144; DB06216; DB06288; DB08815
833,Organic cation/carnitine transporter 1,SLC22A4,2605501,AB007448,Q9H015,S22A4_HUMAN,,SLC22A4,SLC22A4,HGNC:10968,09171,human,Homo sapiens,DB00583
834,"Arginase-2, mitochondrial",ARG2,1694633,D86724,P78540,ARGI2_HUMAN,1PQ3,ARG2,ARG2,HGNC:664,00143,human,Homo sapiens,DB00125; DB00129; DB03731
835,Thromboxane A2 receptor,TBXA2R,533326,D38081,P21731,TA2R_HUMAN,"",TBXA2R,TBXA2R,HGNC:11608,01768,human,Homo sapiens,DB01207
837,Glutamate [NMDA] receptor subunit epsilon-1,GRIN2A,558749,U09002,Q12879,NMDE1_HUMAN,"",GRIN2A,GRIN2A,HGNC:4585,00698,human,Homo sapiens,DB00142; DB00145; DB00454; DB00949; DB01043; DB01159; DB01520
838,Inosine-5'-monophosphate dehydrogenase 1,IMPDH1,307067,J05272,P20839,IMDH1_HUMAN,1JCN,IMPDH1,IMPDH1,HGNC:6052,08853,human,Homo sapiens,DB00157; DB00688; DB00811; DB01024; DB03948
839,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS,337928,M26393,P16219,ACADS_HUMAN,1JQI,ACADS,ACADS,HGNC:90,06053,human,Homo sapiens,DB00157; DB03059; DB03147
840,"Methionine synthase reductase, mitochondrial",MTRR,6572540,AF121213,Q9UBK8,MTRR_HUMAN,,MTRR,MTRR,HGNC:7473,03979,human,Homo sapiens,DB00115; DB00134; DB00200
841,Gamma-aminobutyric-acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,"",GABRA6,GABRA6,HGNC:4080,08841,human,Homo sapiens,DB00186; DB00189; DB00231; DB00237; DB00241; DB00306; DB00312; DB00349; DB00371; DB00404; DB00418; DB00463; DB00475; DB00599; DB00628; DB00683; DB00690; DB00794; DB00842; DB00849; DB00897; DB01174; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01544; DB01558; DB01595
842,Chloride channel protein 2,CLCN2,2570864,AF026004,P51788,CLCN2_HUMAN,,CLCN2,CLCN2,HGNC:2020,02782,human,Homo sapiens,DB01046
843,"NG,NG-dimethylarginine dimethylaminohydrolase 1",DDAH1,4160666,AB001915,O94760,DDAH1_HUMAN,,DDAH1,DDAH1,HGNC:2715,09203,human,Homo sapiens,DB00155
844,Epidermal growth factor receptor,EGFR,757924,X00588,P00533,EGFR_HUMAN,1IVO,EGFR,EGFR,HGNC:3236,00579,human,Homo sapiens,DB00002; DB00072; DB00281; DB00317; DB00530; DB01259; DB01269; DB03496; DB05294; DB07602; DB07662
845,Pyruvate dehydrogenase [cytochrome],poxB,42473,X04105,P07003,POXB_ECOLI,"",,,,,bacterial,Escherichia coli,DB00336
846,"Leucyl-tRNA synthetase, cytoplasmic",LARS,7804450,D84223,Q9P2J5,SYLC_HUMAN,"",LARS,LARS,HGNC:6512,01042,human,Homo sapiens,DB00149
847,Mu-type opioid receptor,OPRM1,452073,L25119,P35372,OPRM_HUMAN,"",OPRM1,OPRM1,HGNC:8156,02484,human,Homo sapiens,DB00193; DB00295; DB00318; DB00327; DB00333; DB00497; DB00504; DB00611; DB00647; DB00652; DB00704; DB00708; DB00802; DB00813; DB00836; DB00844; DB00854; DB00899; DB00904; DB00913; DB00921; DB00956; DB01081; DB01183; DB01192; DB01209; DB01227; DB01433; DB01439; DB01444; DB01452; DB01466; DB01497; DB01535; DB01548; DB01565; DB01571; DB06274
848,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",IDH3G,1167849,Z68907,P51553,IDH3G_HUMAN,,IDH3G,IDH3G,HGNC:5386,02100,human,Homo sapiens,DB00157
849,Activated CDC42 kinase 1,TNK2,8850245,L13738,Q07912,ACK1_HUMAN,1U54,TNK2,TNK2,HGNC:19297,06104,human,Homo sapiens,DB00171; DB04367
850,Vasopressin V1b receptor,AVPR1B,563982,D31833,P47901,V1BR_HUMAN,"",AVPR1B,AVPR1B,HGNC:896,02600,human,Homo sapiens,DB00035; DB00067; DB02638
851,5'-AMP-activated protein kinase subunit beta-2,PRKAB2,2916802,AJ224538,O43741,AAKB2_HUMAN,,PRKAB2,PRKAB2,HGNC:9379,04117,human,Homo sapiens,DB00131
852,Heparin cofactor 2,SERPIND1,183910,M12849,P05546,HEP2_HUMAN,1JMJ,SERPIND1,SERPIND1,HGNC:4838,00795,human,Homo sapiens,DB00407; DB02944; DB06271
853,Farnesyl pyrophosphate synthetase,FDPS,182399,J05262,P14324,FPPS_HUMAN,1YV5,FDPS,FDPS,HGNC:3631,00606,human,Homo sapiens,DB00282; DB00399; DB00630; DB00710; DB00884; DB01785; DB02508; DB02552; DB04714; DB07780; DB07841
854,"Methylmalonyl-CoA mutase, mitochondrial",MUT,187452,M65131,P22033,MUTA_HUMAN,"",MUT,MUT,HGNC:7526,02014,human,Homo sapiens,DB00115; DB00200
855,Sphingosine-1-phosphate lyase 1,SGPL1,10129683,AJ011304,O95470,SGPL1_HUMAN,,SGPL1,SGPL1,HGNC:10817,07224,human,Homo sapiens,DB00114
856,Vitamin D3 receptor,VDR,340203,J03258,P11473,VDR_HUMAN,,VDR,VDR,HGNC:12679,03463,human,Homo sapiens,DB00136; DB00146; DB00153; DB00169; DB00910; DB01070; DB01436; DB02300; DB03451; DB04258; DB04796; DB07530; DB08696; DB08742
857,"Malate dehydrogenase, mitochondrial",MDH2,2906146,AF047470,P40926,MDHM_HUMAN,1MLD,MDH2,MDH2,HGNC:6971,01099,human,Homo sapiens,DB00157; DB04272
858,Potassium voltage-gated channel subfamily A member 1,KCNA1,186663,L02750,Q09470,KCNA1_HUMAN,1EXB,KCNA1,KCNA1,HGNC:6218,08885,human,Homo sapiens,DB00228; DB00321; DB00753; DB01028; DB01115; DB01189; DB01236; DB06637
860,Nicotinamide N-methyltransferase,NNMT,494989,U08021,P40261,NNMT_HUMAN,,NNMT,NNMT,HGNC:7861,02478,human,Homo sapiens,DB00627
862,Multidrug resistance-associated protein 1,ABCC1,1835659,L05628,P33527,MRP1_HUMAN,"",ABCC1,ABCC1,HGNC:51,01153,human,Homo sapiens,DB01138
863,Cellular retinaldehyde-binding protein,RLBP1,190854,J04213,P12271,RLBP1_HUMAN,"",RLBP1,RLBP1,HGNC:10024,01572,human,Homo sapiens,DB00162
864,Gag-Pol polyprotein,gag-pol,328661,K02007,P03369,POL_HV1A2,1VRU,,,,,viral,Primate lentivirus group Human immunodeficiency virus type 1 group M subtype B,DB02411; DB02668; DB03149; DB03768; DB04454; DB07679; DB07910; DB08622
865,Argininosuccinate synthase,ASS1,55958410,AL354898,Q5T6L4,Q5T6L4_HUMAN,,ASS1,ASS1,HGNC:758,04590,human,Homo sapiens,DB00128; DB00155
866,Large neutral amino acids transporter small subunit 2,SLC7A8,6642960,AF171669,Q9UHI5,LAT2_HUMAN,,SLC7A8,SLC7A8,HGNC:11066,11971,human,Homo sapiens,DB00120; DB00160
867,Penicillin-binding protein 3,pbpC,790944,D38161,P42971,PBPC_BACSU,"",,,,,bacterial,Bacillus subtilis,DB00355; DB00493; DB01598; DB04570
868,Cystathionine gamma-lyase,CTH,262476,S52784,P32929,CGL_HUMAN,"",CTH,CTH,HGNC:2501,09633,human,Homo sapiens,DB00114; DB00151; DB02328; DB03928; DB04217
869,Estrogen receptor beta,ESR2,2911152,AB006590,Q92731,ESR2_HUMAN,1QKM,ESR2,ESR2,HGNC:3468,03390,human,Homo sapiens,DB00255; DB00481; DB00675; DB00783; DB01108; DB01196; DB01645; DB02983; DB03860; DB03882; DB04020; DB04573; DB04574; DB06832; DB06875; DB06927; DB06937; DB07009; DB07032; DB07036; DB07119; DB07150; DB07198; DB07230; DB07236; DB07638; DB07702; DB07757; DB07933; DB08020
870,Granulocyte colony-stimulating factor receptor,CSF3R,31697,X55721,Q99062,CSF3R_HUMAN,,CSF3R,CSF3R,HGNC:2439,00737,human,Homo sapiens,DB00019; DB00099
871,Glucocorticoid receptor,NR3C1,31680,X03225,P04150,GCR_HUMAN,1NHZ,NR3C1,NR3C1,HGNC:7978,00679,human,Homo sapiens,DB00180; DB00223; DB00240; DB00253; DB00288; DB00324; DB00351; DB00394; DB00443; DB00547; DB00588; DB00591; DB00596; DB00620; DB00635; DB00663; DB00687; DB00741; DB00764; DB00769; DB00834; DB00838; DB00846; DB00860; DB00873; DB00896; DB00959; DB01013; DB01047; DB01130; DB01185; DB01222; DB01234; DB01260; DB01380; DB01384; DB01410; DB02210; DB06781
872,Gamma-aminobutyric-acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,,GABRA1,GABRA1,HGNC:4075,00662,human,Homo sapiens,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00418; DB00425; DB00463; DB00466; DB00474; DB00475; DB00543; DB00546; DB00599; DB00628; DB00683; DB00690; DB00753; DB00794; DB00801; DB00829; DB00837; DB00842; DB00849; DB00897; DB00898; DB00962; DB01028; DB01068; DB01107; DB01154; DB01159; DB01174; DB01189; DB01198; DB01205; DB01215; DB01236; DB01287; DB01341; DB01346; DB01351; DB01352; DB01353; DB01354; DB01355; DB01381; DB01437; DB01483; DB01496; DB01558; DB01559; DB01567; DB01587; DB01588; DB01589; DB01594; DB01595
874,DNA,"","","","","",1BNA,"","","",,,,DB00003; DB00126; DB00127; DB00131; DB00173; DB00194; DB00236; DB00242; DB00249; DB00262; DB00276; DB00290; DB00291; DB00300; DB00305; DB00352; DB00385; DB00406; DB00428; DB00432; DB00441; DB00442; DB00445; DB00488; DB00515; DB00526; DB00531; DB00536; DB00544; DB00553; DB00614; DB00631; DB00693; DB00694; DB00709; DB00738; DB00779; DB00791; DB00811; DB00827; DB00845; DB00851; DB00853; DB00888; DB00911; DB00916; DB00928; DB00958; DB00970; DB00987; DB00997; DB01004; DB01008; DB01030; DB01040; DB01041; DB01042; DB01073; DB01096; DB01099; DB01101; DB01103; DB01123; DB01168; DB01177; DB01181; DB01204; DB01206; DB01262; DB01265; DB01280; DB01610; DB01611; DB01702; DB01913; DB01987; DB02379; DB03148; DB04571; DB04572; DB04967; DB05109; DB05245; DB06803; DB06810
875,Asparagine,"","","","","","","","","",,,,DB00023; DB00059
876,Uric acid,"","","","","","","","","",,,,DB00049
878,"Mucin, TAG-72, tumor associated glycoprotein 72","","","","","","","","","",,,,DB00057
879,Adenosine,"","","","","","","","","",,,,DB00061
881,Digoxin,"","","","","","","","","",,,,DB00076
882,Iduronic acid,"","","","","","","","","",,,,DB00090
883,16S rRNA,"","","","","",1EMI,"","","",,,,DB00254; DB00314; DB00452; DB00453; DB00479; DB00560; DB00595; DB00684; DB00759; DB00798; DB00931; DB00955; DB00994; DB01017; DB01082; DB01172; DB01301; DB01421; DB04626; DB04729
884,23S rRNA,"","","","","",1EMI,"","","",,,,DB00199; DB00207; DB00314; DB00601; DB00954; DB00976; DB01190; DB01369
885,5-hydroxytryptamine 1B receptor,HTR1B,219679,D10995,P28222,5HT1B_HUMAN,,HTR1B,HTR1B,HGNC:5287,01634,human,Homo sapiens,DB00216; DB00246; DB00248; DB00268; DB00315; DB00320; DB00334; DB00363; DB00413; DB00571; DB00589; DB00669; DB00696; DB00714; DB00904; DB00918; DB00952; DB00953; DB00960; DB00998; DB01186; DB01200; DB01224; DB01238; DB01392; DB06216; DB08807
886,DNA topoisomerase 4 subunit A,parC,147106,M58408,P0AFI2,PARC_ECOLI,"",,,,,bacterial,Escherichia coli,DB00817
887,DNA gyrase subunit B,gyrB,41646,X04341,P0AES6,GYRB_ECOLI,1EI1,,,,,bacterial,Escherichia coli,DB00817; DB03966; DB04395
888,3-oxoacyl-[acyl-carrier-protein] synthase 2,fabF,572680,Z34979,P0AAI5,FABF_ECOLI,1KAS,,,,,bacterial,Escherichia coli,DB01034; DB08366; DB08407
889,3-oxoacyl-[acyl-carrier-protein] synthase 1,fabB,145884,M24427,P0A953,FABB_ECOLI,1G5X,,,,,bacterial,Escherichia coli,DB01034; DB03600; DB04302; DB04519; DB08359; DB08627; DB08628
890,Niemann-Pick C1-like protein 1,NPC1L1,6643036,AF192522,Q9UHC9,NPCL1_HUMAN,,NPC1L1,NPC1L1,HGNC:7898,09725,human,Homo sapiens,DB00973
891,Dihydropteroate synthase,folP,41273,X68776,P0AC13,DHPS_ECOLI,1AJZ,,,,,bacterial,Escherichia coli,DB00259; DB00263; DB00576; DB00634; DB01015; DB01298; DB01581; DB01582; DB06729
